"","Date","Open","Close","Adjusted","Returns"
"2009-07-10",2009-07-10,880.030029296875,879.130004882812,879.130004882812,-0.00402182877421664
"2009-07-13",2009-07-13,879.570007324219,901.049987792969,901.049987792969,0.024933721734453
"2009-07-14",2009-07-14,900.77001953125,905.840026855469,905.840026855469,0.00531606362287707
"2009-07-15",2009-07-15,910.150024414062,932.679992675781,932.679992675781,0.0296299181142223
"2009-07-16",2009-07-16,930.169982910156,940.739990234375,940.739990234375,0.00864176097041636
"2009-07-17",2009-07-17,940.559997558594,940.380004882812,940.380004882812,-0.000382661899461567
"2009-07-20",2009-07-20,942.070007324219,951.130004882812,951.130004882812,0.0114315488889405
"2009-07-21",2009-07-21,951.969970703125,954.580017089844,954.580017089844,0.00362727722742417
"2009-07-22",2009-07-22,953.400024414062,954.070007324219,954.070007324219,-0.000534276599650441
"2009-07-23",2009-07-23,954.070007324219,976.289978027344,976.289978027344,0.0232896648385825
"2009-07-24",2009-07-24,972.159973144531,979.260009765625,979.260009765625,0.00304216145318059
"2009-07-27",2009-07-27,978.630004882812,982.179992675781,982.179992675781,0.00298182595126617
"2009-07-28",2009-07-28,981.47998046875,979.619995117188,979.619995117188,-0.00260644441719837
"2009-07-29",2009-07-29,977.659973144531,975.150024414062,975.150024414062,-0.00456296393030475
"2009-07-30",2009-07-30,976.010009765625,986.75,986.75,0.0118955804702026
"2009-07-31",2009-07-31,986.799987792969,987.47998046875,987.47998046875,0.000739782588041527
"2009-08-03",2009-08-03,990.219970703125,1002.63000488281,1002.63000488281,0.0153421079046796
"2009-08-04",2009-08-04,1001.40997314453,1005.65002441406,1005.65002441406,0.00301209769959265
"2009-08-05",2009-08-05,1005.40997314453,1002.71997070312,1002.71997070312,-0.0029135918458757
"2009-08-06",2009-08-06,1004.05999755859,997.080017089844,997.080017089844,-0.00562465471723517
"2009-08-07",2009-08-07,999.830017089844,1010.47998046875,1010.47998046875,0.013439205629671
"2009-08-10",2009-08-10,1008.89001464844,1007.09997558594,1007.09997558594,-0.00334494987346956
"2009-08-11",2009-08-11,1005.77001953125,994.349975585938,994.349975585938,-0.0126601135032119
"2009-08-12",2009-08-12,994,1005.80999755859,1005.80999755859,0.0115251392910261
"2009-08-13",2009-08-13,1005.85998535156,1012.72998046875,1012.72998046875,0.0068800100684554
"2009-08-14",2009-08-14,1012.22998046875,1004.09002685547,1004.09002685547,-0.00853134969825042
"2009-08-17",2009-08-17,998.179992675781,979.72998046875,979.72998046875,-0.0242608189855322
"2009-08-18",2009-08-18,980.619995117188,989.669982910156,989.669982910156,0.0101456550677876
"2009-08-19",2009-08-19,986.880004882812,996.460021972656,996.460021972656,0.00686091240489439
"2009-08-20",2009-08-20,996.409973144531,1007.36999511719,1007.36999511719,0.0109487314131611
"2009-08-21",2009-08-21,1009.05999755859,1026.13000488281,1026.13000488281,0.0186227601145126
"2009-08-24",2009-08-24,1026.58996582031,1025.56994628906,1025.56994628906,-0.00054579691762735
"2009-08-25",2009-08-25,1026.63000488281,1028,1028,0.00236946657780912
"2009-08-26",2009-08-26,1027.34997558594,1028.11999511719,1028.11999511719,0.000116726767692032
"2009-08-27",2009-08-27,1027.81005859375,1030.97998046875,1030.97998046875,0.00278176221175097
"2009-08-28",2009-08-28,1031.61999511719,1028.93005371094,1028.93005371094,-0.00198832838333141
"2009-08-31",2009-08-31,1025.2099609375,1020.61999511719,1020.61999511719,-0.0080764076856138
"2009-09-01",2009-09-01,1019.52001953125,998.039978027344,998.039978027344,-0.0221238239480612
"2009-09-02",2009-09-02,996.070007324219,994.75,994.75,-0.00329643912045141
"2009-09-03",2009-09-03,996.119995117188,1003.23999023438,1003.23999023438,0.00853479792347334
"2009-09-04",2009-09-04,1003.84002685547,1016.40002441406,1016.40002441406,0.0131175334992508
"2009-09-08",2009-09-08,1018.66998291016,1025.39001464844,1025.39001464844,0.00884493311534262
"2009-09-09",2009-09-09,1025.35998535156,1033.36999511719,1033.36999511719,0.00778238558475342
"2009-09-10",2009-09-10,1032.98999023438,1044.14001464844,1044.14001464844,0.0104222297745626
"2009-09-11",2009-09-11,1043.92004394531,1042.72998046875,1042.72998046875,-0.00135042634120508
"2009-09-14",2009-09-14,1040.15002441406,1049.33996582031,1049.33996582031,0.00633911508767682
"2009-09-15",2009-09-15,1049.03002929688,1052.63000488281,1052.63000488281,0.003135341423814
"2009-09-16",2009-09-16,1053.98999023438,1068.76000976562,1068.76000976562,0.0153235275528825
"2009-09-17",2009-09-17,1067.86999511719,1065.48999023438,1065.48999023438,-0.00305963874150483
"2009-09-18",2009-09-18,1066.59997558594,1068.30004882812,1068.30004882812,0.00263733927066911
"2009-09-21",2009-09-21,1067.14001464844,1064.66003417969,1064.66003417969,-0.00340729615469959
"2009-09-22",2009-09-22,1066.34997558594,1071.66003417969,1071.66003417969,0.00657486876117552
"2009-09-23",2009-09-23,1072.68994140625,1060.86999511719,1060.86999511719,-0.0100685280017551
"2009-09-24",2009-09-24,1062.56005859375,1050.78002929688,1050.78002929688,-0.00951102950102567
"2009-09-25",2009-09-25,1049.47998046875,1044.38000488281,1044.38000488281,-0.00609073662957327
"2009-09-28",2009-09-28,1045.38000488281,1062.97998046875,1062.97998046875,0.0178095860692244
"2009-09-29",2009-09-29,1063.68994140625,1060.60998535156,1060.60998535156,-0.00222957643674759
"2009-09-30",2009-09-30,1061.02001953125,1057.07995605469,1057.07995605469,-0.00332830102076109
"2009-10-01",2009-10-01,1054.91003417969,1029.84997558594,1029.84997558594,-0.0257596223566472
"2009-10-02",2009-10-02,1029.7099609375,1025.2099609375,1025.2099609375,-0.00450552484190481
"2009-10-05",2009-10-05,1026.86999511719,1040.4599609375,1040.4599609375,0.0148750017860291
"2009-10-06",2009-10-06,1042.02001953125,1054.71997070312,1054.71997070312,0.0137054863243138
"2009-10-07",2009-10-07,1053.65002441406,1057.57995605469,1057.57995605469,0.00271160633249012
"2009-10-08",2009-10-08,1060.03002929688,1065.47998046875,1065.47998046875,0.00746990747019605
"2009-10-09",2009-10-09,1065.28002929688,1071.48999023438,1071.48999023438,0.00564065949224202
"2009-10-12",2009-10-12,1071.63000488281,1076.18994140625,1076.18994140625,0.00438636964853667
"2009-10-13",2009-10-13,1074.9599609375,1073.18994140625,1073.18994140625,-0.00278761200469868
"2009-10-14",2009-10-14,1078.68005371094,1092.02001953125,1092.02001953125,0.0175458950913443
"2009-10-15",2009-10-15,1090.35998535156,1096.56005859375,1096.56005859375,0.00415746871055434
"2009-10-16",2009-10-16,1094.67004394531,1087.68005371094,1087.68005371094,-0.0080980561103059
"2009-10-19",2009-10-19,1088.21997070312,1097.91003417969,1097.91003417969,0.00940532138458128
"2009-10-20",2009-10-20,1098.64001464844,1091.06005859375,1091.06005859375,-0.00623910463761768
"2009-10-21",2009-10-21,1090.35998535156,1081.40002441406,1081.40002441406,-0.0088538060793264
"2009-10-22",2009-10-22,1080.9599609375,1092.91003417969,1092.91003417969,0.0106436189252552
"2009-10-23",2009-10-23,1095.61999511719,1079.59997558594,1079.59997558594,-0.0121785491737572
"2009-10-26",2009-10-26,1080.35998535156,1066.94995117188,1066.94995117188,-0.0117173255836699
"2009-10-27",2009-10-27,1067.5400390625,1063.41003417969,1063.41003417969,-0.00331779104380614
"2009-10-28",2009-10-28,1061.51000976562,1042.63000488281,1042.63000488281,-0.0195409377652758
"2009-10-29",2009-10-29,1043.68994140625,1066.10998535156,1066.10998535156,0.0225199546903401
"2009-10-30",2009-10-30,1065.41003417969,1036.18994140625,1036.18994140625,-0.0280646878431084
"2009-11-02",2009-11-02,1036.18005371094,1042.88000488281,1042.88000488281,0.00645640650350576
"2009-11-03",2009-11-03,1040.92004394531,1045.41003417969,1045.41003417969,0.00242600230614198
"2009-11-04",2009-11-04,1047.14001464844,1046.5,1046.5,0.00104262039264591
"2009-11-05",2009-11-05,1047.30004882812,1066.63000488281,1066.63000488281,0.0192355517274845
"2009-11-06",2009-11-06,1064.94995117188,1069.30004882812,1069.30004882812,0.00250325223656711
"2009-11-09",2009-11-09,1072.31005859375,1093.07995605469,1093.07995605469,0.022238760067975
"2009-11-10",2009-11-10,1091.85998535156,1093.01000976562,1093.01000976562,-6.3990093931432e-05
"2009-11-11",2009-11-11,1096.0400390625,1098.51000976562,1098.51000976562,0.00503197587474924
"2009-11-12",2009-11-12,1098.31005859375,1087.23999023438,1087.23999023438,-0.0102593689916896
"2009-11-13",2009-11-13,1087.58996582031,1093.47998046875,1093.47998046875,0.00573929425924624
"2009-11-16",2009-11-16,1094.13000488281,1109.30004882812,1109.30004882812,0.0144676341971923
"2009-11-17",2009-11-17,1109.21997070312,1110.31994628906,1110.31994628906,0.000919406306720161
"2009-11-18",2009-11-18,1109.43994140625,1109.80004882812,1109.80004882812,-0.00046824112515953
"2009-11-19",2009-11-19,1106.43994140625,1094.90002441406,1094.90002441406,-0.0134258639020569
"2009-11-20",2009-11-20,1094.66003417969,1091.38000488281,1091.38000488281,-0.00321492323752004
"2009-11-23",2009-11-23,1094.85998535156,1106.23999023438,1106.23999023438,0.0136157757014781
"2009-11-24",2009-11-24,1105.82995605469,1105.65002441406,1105.65002441406,-0.000533307262005178
"2009-11-25",2009-11-25,1106.48999023438,1110.63000488281,1110.63000488281,0.00450412007306666
"2009-11-27",2009-11-27,1105.46997070312,1091.48999023438,1091.48999023438,-0.0172334752026234
"2009-11-30",2009-11-30,1091.06994628906,1095.63000488281,1095.63000488281,0.00379299369254738
"2009-12-01",2009-12-01,1098.89001464844,1108.85998535156,1108.85998535156,0.0120752264996293
"2009-12-02",2009-12-02,1109.03002929688,1109.23999023438,1109.23999023438,0.000342698706628841
"2009-12-03",2009-12-03,1110.58996582031,1099.92004394531,1099.92004394531,-0.0084021008718711
"2009-12-04",2009-12-04,1100.43005371094,1105.97998046875,1105.97998046875,0.00550943366910661
"2009-12-07",2009-12-07,1105.52001953125,1103.25,1103.25,-0.0024683814508043
"2009-12-08",2009-12-08,1103.0400390625,1091.93994140625,1091.93994140625,-0.0102515826818491
"2009-12-09",2009-12-09,1091.06994628906,1095.94995117188,1095.94995117188,0.00367237209077698
"2009-12-10",2009-12-10,1098.68994140625,1102.34997558594,1102.34997558594,0.00583970500406439
"2009-12-11",2009-12-11,1103.9599609375,1106.41003417969,1106.41003417969,0.00368309401158373
"2009-12-14",2009-12-14,1107.83996582031,1114.10998535156,1114.10998535156,0.00695940106651682
"2009-12-15",2009-12-15,1114.10998535156,1107.93005371094,1107.93005371094,-0.00554696728498927
"2009-12-16",2009-12-16,1108.60998535156,1109.18005371094,1109.18005371094,0.00112823006814655
"2009-12-17",2009-12-17,1106.35998535156,1096.07995605469,1096.07995605469,-0.0118106141671243
"2009-12-18",2009-12-18,1097.85998535156,1102.46997070312,1102.46997070312,0.00582988003123264
"2009-12-21",2009-12-21,1105.31005859375,1114.05004882812,1114.05004882812,0.0105037583178929
"2009-12-22",2009-12-22,1114.51000976562,1118.02001953125,1118.02001953125,0.00356354789203683
"2009-12-23",2009-12-23,1118.83996582031,1120.58996582031,1120.58996582031,0.0022986585608189
"2009-12-24",2009-12-24,1121.07995605469,1126.47998046875,1126.47998046875,0.00525617293398284
"2009-12-28",2009-12-28,1127.53002929688,1127.78002929688,1127.78002929688,0.00115408072106526
"2009-12-29",2009-12-29,1128.55004882812,1126.19995117188,1126.19995117188,-0.00140105169798499
"2009-12-30",2009-12-30,1125.53002929688,1126.42004394531,1126.42004394531,0.000195429571106409
"2009-12-31",2009-12-31,1126.59997558594,1115.09997558594,1115.09997558594,-0.0100495977679216
"2010-01-04",2010-01-04,1116.56005859375,1132.98999023438,1132.98999023438,0.0160434176666868
"2010-01-05",2010-01-05,1132.66003417969,1136.52001953125,1136.52001953125,0.00311567562582327
"2010-01-06",2010-01-06,1135.7099609375,1137.14001464844,1137.14001464844,0.000545520630110152
"2010-01-07",2010-01-07,1136.27001953125,1141.68994140625,1141.68994140625,0.00400120187417663
"2010-01-08",2010-01-08,1140.52001953125,1144.97998046875,1144.97998046875,0.00288172729142877
"2010-01-11",2010-01-11,1145.9599609375,1146.97998046875,1146.97998046875,0.00174675543163749
"2010-01-12",2010-01-12,1143.81005859375,1136.21997070312,1136.21997070312,-0.00938116614836426
"2010-01-13",2010-01-13,1137.31005859375,1145.68005371094,1145.68005371094,0.00832592565853107
"2010-01-14",2010-01-14,1145.68005371094,1148.4599609375,1148.4599609375,0.00242642543837457
"2010-01-15",2010-01-15,1147.71997070312,1136.03002929688,1136.03002929688,-0.0108231301598694
"2010-01-19",2010-01-19,1136.03002929688,1150.22998046875,1150.22998046875,0.0124996265993635
"2010-01-20",2010-01-20,1147.94995117188,1138.0400390625,1138.0400390625,-0.0105978296629707
"2010-01-21",2010-01-21,1138.68005371094,1116.47998046875,1116.47998046875,-0.0189449033897884
"2010-01-22",2010-01-22,1115.48999023438,1091.76000976562,1091.76000976562,-0.0221409887643005
"2010-01-25",2010-01-25,1092.40002441406,1096.78002929688,1096.78002929688,0.00459809801270117
"2010-01-26",2010-01-26,1095.80004882812,1092.17004394531,1092.17004394531,-0.00420319957368098
"2010-01-27",2010-01-27,1091.93994140625,1097.5,1097.5,0.00488015221094495
"2010-01-28",2010-01-28,1096.93005371094,1084.53002929688,1084.53002929688,-0.0118177409595672
"2010-01-29",2010-01-29,1087.60998535156,1073.86999511719,1073.86999511719,-0.00982917382803927
"2010-02-01",2010-02-01,1073.89001464844,1089.18994140625,1089.18994140625,0.0142661088946718
"2010-02-02",2010-02-02,1090.05004882812,1103.31994628906,1103.31994628906,0.012972948377185
"2010-02-03",2010-02-03,1100.67004394531,1097.28002929688,1097.28002929688,-0.00547431142933863
"2010-02-04",2010-02-04,1097.25,1063.10998535156,1063.10998535156,-0.0311406778880394
"2010-02-05",2010-02-05,1064.11999511719,1066.18994140625,1066.18994140625,0.00289711892196087
"2010-02-08",2010-02-08,1065.51000976562,1056.73999023438,1056.73999023438,-0.00886329049344714
"2010-02-09",2010-02-09,1060.06005859375,1070.52001953125,1070.52001953125,0.0130401323165774
"2010-02-10",2010-02-10,1069.68005371094,1068.13000488281,1068.13000488281,-0.0022325735201888
"2010-02-11",2010-02-11,1067.09997558594,1078.46997070312,1078.46997070312,0.00968043756194925
"2010-02-12",2010-02-12,1075.94995117188,1075.51000976562,1075.51000976562,-0.00274459281937189
"2010-02-16",2010-02-16,1079.13000488281,1094.86999511719,1094.86999511719,0.0180007486455485
"2010-02-17",2010-02-17,1096.14001464844,1099.51000976562,1099.51000976562,0.0042379594555797
"2010-02-18",2010-02-18,1099.03002929688,1106.75,1106.75,0.00658474244897356
"2010-02-19",2010-02-19,1105.48999023438,1109.17004394531,1109.17004394531,0.00218662204229725
"2010-02-22",2010-02-22,1110,1108.01000976562,1108.01000976562,-0.00104585783399025
"2010-02-23",2010-02-23,1107.48999023438,1094.59997558594,1094.59997558594,-0.0121028095969314
"2010-02-24",2010-02-24,1095.89001464844,1105.23999023438,1105.23999023438,0.00972045942422195
"2010-02-25",2010-02-25,1101.23999023438,1102.93994140625,1102.93994140625,-0.00208104017991351
"2010-02-26",2010-02-26,1103.09997558594,1104.48999023438,1104.48999023438,0.00140537917789851
"2010-03-01",2010-03-01,1105.35998535156,1115.7099609375,1115.7099609375,0.0101585082728946
"2010-03-02",2010-03-02,1117.01000976562,1118.31005859375,1118.31005859375,0.00233044227199075
"2010-03-03",2010-03-03,1119.35998535156,1118.7900390625,1118.7900390625,0.000429201602061502
"2010-03-04",2010-03-04,1119.11999511719,1122.96997070312,1122.96997070312,0.00373611803348517
"2010-03-05",2010-03-05,1125.11999511719,1138.69995117188,1138.69995117188,0.0140074809470649
"2010-03-08",2010-03-08,1138.40002441406,1138.5,1138.5,-0.000175596013391566
"2010-03-09",2010-03-09,1137.56005859375,1140.44995117188,1140.44995117188,0.00171273708552921
"2010-03-10",2010-03-10,1140.21997070312,1145.60998535156,1145.60998535156,0.00452455995494172
"2010-03-11",2010-03-11,1143.9599609375,1150.23999023438,1150.23999023438,0.0040415193146135
"2010-03-12",2010-03-12,1151.7099609375,1149.98999023438,1149.98999023438,-0.000217345947039371
"2010-03-15",2010-03-15,1148.53002929688,1150.51000976562,1150.51000976562,0.000452194832708086
"2010-03-16",2010-03-16,1150.82995605469,1159.4599609375,1159.4599609375,0.00777911630138561
"2010-03-17",2010-03-17,1159.93994140625,1166.2099609375,1166.2099609375,0.00582167580374415
"2010-03-18",2010-03-18,1166.13000488281,1165.82995605469,1165.82995605469,-0.000325846027337207
"2010-03-19",2010-03-19,1166.68005371094,1159.90002441406,1159.90002441406,-0.0050864464494399
"2010-03-22",2010-03-22,1157.25,1165.81005859375,1165.81005859375,0.00509529619388793
"2010-03-23",2010-03-23,1166.46997070312,1174.17004394531,1174.17004394531,0.0071709669083202
"2010-03-24",2010-03-24,1172.69995117188,1167.71997070312,1167.71997070312,-0.00549330420704197
"2010-03-25",2010-03-25,1170.03002929688,1165.72998046875,1165.72998046875,-0.00170416733831891
"2010-03-26",2010-03-26,1167.57995605469,1166.58996582031,1166.58996582031,0.000737722599547963
"2010-03-29",2010-03-29,1167.7099609375,1173.21997070312,1173.21997070312,0.0056832349643523
"2010-03-30",2010-03-30,1173.75,1173.27001953125,1173.27001953125,4.26593728155567e-05
"2010-03-31",2010-03-31,1171.75,1169.43005371094,1169.43005371094,-0.00327287474868454
"2010-04-01",2010-04-01,1171.22998046875,1178.09997558594,1178.09997558594,0.00741380114824985
"2010-04-05",2010-04-05,1178.7099609375,1187.43994140625,1187.43994140625,0.00792799084446738
"2010-04-06",2010-04-06,1186.01000976562,1189.43994140625,1189.43994140625,0.00168429571067952
"2010-04-07",2010-04-07,1188.22998046875,1182.44995117188,1182.44995117188,-0.0058767071720417
"2010-04-08",2010-04-08,1181.75,1186.43994140625,1186.43994140625,0.0033743417473362
"2010-04-09",2010-04-09,1187.46997070312,1194.36999511719,1194.36999511719,0.00668390656297202
"2010-04-12",2010-04-12,1194.93994140625,1196.47998046875,1196.47998046875,0.00176660947628338
"2010-04-13",2010-04-13,1195.93994140625,1197.30004882812,1197.30004882812,0.000685400819705917
"2010-04-14",2010-04-14,1198.68994140625,1210.65002441406,1210.65002441406,0.0111500668516669
"2010-04-15",2010-04-15,1210.77001953125,1211.67004394531,1211.67004394531,0.0008425387276918
"2010-04-16",2010-04-16,1210.17004394531,1192.13000488281,1192.13000488281,-0.0161265347444555
"2010-04-19",2010-04-19,1192.06005859375,1197.52001953125,1197.52001953125,0.00452133125276655
"2010-04-20",2010-04-20,1199.0400390625,1207.17004394531,1207.17004394531,0.00805834078484957
"2010-04-21",2010-04-21,1207.16003417969,1205.93994140625,1205.93994140625,-0.0010189969053922
"2010-04-22",2010-04-22,1202.52001953125,1208.67004394531,1208.67004394531,0.00226387935694294
"2010-04-23",2010-04-23,1207.86999511719,1217.28002929688,1217.28002929688,0.00712352009937955
"2010-04-26",2010-04-26,1217.06994628906,1212.05004882812,1212.05004882812,-0.00429644809976137
"2010-04-27",2010-04-27,1209.92004394531,1183.7099609375,1183.7099609375,-0.0233819452571499
"2010-04-28",2010-04-28,1184.58996582031,1191.35998535156,1191.35998535156,0.0064627524195231
"2010-04-29",2010-04-29,1193.30004882812,1206.78002929688,1206.78002929688,0.0129432280208421
"2010-04-30",2010-04-30,1206.77001953125,1186.68994140625,1186.68994140625,-0.0166476801097963
"2010-05-03",2010-05-03,1188.57995605469,1202.26000976562,1202.26000976562,0.0131205867818549
"2010-05-04",2010-05-04,1197.5,1173.59997558594,1173.59997558594,-0.0238384658450668
"2010-05-05",2010-05-05,1169.23999023438,1165.86999511719,1165.86999511719,-0.00658655472865932
"2010-05-06",2010-05-06,1164.38000488281,1128.15002441406,1128.15002441406,-0.0323534964113503
"2010-05-07",2010-05-07,1127.0400390625,1110.88000488281,1110.88000488281,-0.0153082649980172
"2010-05-10",2010-05-10,1122.27001953125,1159.72998046875,1159.72998046875,0.043974124451984
"2010-05-11",2010-05-11,1156.39001464844,1155.7900390625,1155.7900390625,-0.00339729201848993
"2010-05-12",2010-05-12,1155.43005371094,1171.67004394531,1171.67004394531,0.0137395239153413
"2010-05-13",2010-05-13,1170.0400390625,1157.43994140625,1157.43994140625,-0.0121451449685835
"2010-05-14",2010-05-14,1157.18994140625,1135.68005371094,1135.68005371094,-0.0188000145120921
"2010-05-17",2010-05-17,1136.52001953125,1136.93994140625,1136.93994140625,0.001109368515539
"2010-05-18",2010-05-18,1138.78002929688,1120.80004882812,1120.80004882812,-0.0141959060371843
"2010-05-19",2010-05-19,1119.56994628906,1115.05004882812,1115.05004882812,-0.00513026387357141
"2010-05-20",2010-05-20,1107.33996582031,1071.58996582031,1071.58996582031,-0.0389759034166111
"2010-05-21",2010-05-21,1067.26000976562,1087.68994140625,1087.68994140625,0.015024380686145
"2010-05-24",2010-05-24,1084.78002929688,1073.65002441406,1073.65002441406,-0.0129080140007874
"2010-05-25",2010-05-25,1067.42004394531,1074.03002929688,1074.03002929688,0.000353937385713543
"2010-05-26",2010-05-26,1075.51000976562,1067.94995117188,1067.94995117188,-0.00566099453381241
"2010-05-27",2010-05-27,1074.27001953125,1103.06005859375,1103.06005859375,0.032876173067238
"2010-05-28",2010-05-28,1102.58996582031,1089.41003417969,1089.41003417969,-0.0123746883115906
"2010-06-01",2010-06-01,1087.30004882812,1070.7099609375,1070.7099609375,-0.0171653212798507
"2010-06-02",2010-06-02,1073.01000976562,1098.38000488281,1098.38000488281,0.0258427071333911
"2010-06-03",2010-06-03,1098.81994628906,1102.82995605469,1102.82995605469,0.0040513767112409
"2010-06-04",2010-06-04,1098.43005371094,1064.88000488281,1064.88000488281,-0.0344114257719648
"2010-06-07",2010-06-07,1065.83996582031,1050.46997070312,1050.46997070312,-0.0135320732041291
"2010-06-08",2010-06-08,1050.81005859375,1062,1062,0.0109760674921127
"2010-06-09",2010-06-09,1062.75,1055.68994140625,1055.68994140625,-0.00594167475870999
"2010-06-10",2010-06-10,1058.77001953125,1086.83996582031,1086.83996582031,0.0295067928492039
"2010-06-11",2010-06-11,1082.65002441406,1091.59997558594,1091.59997558594,0.00437967862364386
"2010-06-14",2010-06-14,1095,1089.63000488281,1089.63000488281,-0.00180466356466125
"2010-06-15",2010-06-15,1091.2099609375,1115.22998046875,1115.22998046875,0.0234941911210409
"2010-06-16",2010-06-16,1114.02001953125,1114.60998535156,1114.60998535156,-0.00055593476506699
"2010-06-17",2010-06-17,1115.97998046875,1116.0400390625,1116.0400390625,0.0012830081640498
"2010-06-18",2010-06-18,1116.16003417969,1117.51000976562,1117.51000976562,0.00131713079430362
"2010-06-21",2010-06-21,1122.7900390625,1113.19995117188,1113.19995117188,-0.00385684115228102
"2010-06-22",2010-06-22,1113.90002441406,1095.31005859375,1095.31005859375,-0.0160706911272248
"2010-06-23",2010-06-23,1095.56994628906,1092.0400390625,1092.0400390625,-0.00298547384422665
"2010-06-24",2010-06-24,1090.93005371094,1073.68994140625,1073.68994140625,-0.0168035026188263
"2010-06-25",2010-06-25,1075.09997558594,1076.76000976562,1076.76000976562,0.00285936213144922
"2010-06-28",2010-06-28,1077.5,1074.56994628906,1074.56994628906,-0.00203393834902843
"2010-06-29",2010-06-29,1071.09997558594,1041.23999023438,1041.23999023438,-0.0310170186406103
"2010-06-30",2010-06-30,1040.56005859375,1030.7099609375,1030.7099609375,-0.0101129704925228
"2010-07-01",2010-07-01,1031.09997558594,1027.36999511719,1027.36999511719,-0.00324045167592502
"2010-07-02",2010-07-02,1027.65002441406,1022.58001708984,1022.58001708984,-0.00466236901029737
"2010-07-06",2010-07-06,1028.08996582031,1028.06005859375,1028.06005859375,0.00535903441522545
"2010-07-07",2010-07-07,1028.5400390625,1060.27001953125,1060.27001953125,0.0313308163937027
"2010-07-08",2010-07-08,1062.92004394531,1070.25,1070.25,0.00941267817151159
"2010-07-09",2010-07-09,1070.5,1077.9599609375,1077.9599609375,0.00720388781826675
"2010-07-12",2010-07-12,1077.22998046875,1078.75,1078.75,0.000732902047505535
"2010-07-13",2010-07-13,1080.65002441406,1095.33996582031,1095.33996582031,0.0153788790918308
"2010-07-14",2010-07-14,1095.60998535156,1095.17004394531,1095.17004394531,-0.000155131630637406
"2010-07-15",2010-07-15,1094.4599609375,1096.47998046875,1096.47998046875,0.00119610331809161
"2010-07-16",2010-07-16,1093.84997558594,1064.88000488281,1064.88000488281,-0.028819473359129
"2010-07-19",2010-07-19,1066.84997558594,1071.25,1071.25,0.00598189006083216
"2010-07-20",2010-07-20,1064.53002929688,1083.47998046875,1083.47998046875,0.0114165511960327
"2010-07-21",2010-07-21,1086.67004394531,1069.58996582031,1069.58996582031,-0.0128198166083587
"2010-07-22",2010-07-22,1072.14001464844,1093.67004394531,1093.67004394531,0.0225133732500304
"2010-07-23",2010-07-23,1092.17004394531,1102.66003417969,1102.66003417969,0.00822002054837712
"2010-07-26",2010-07-26,1102.89001464844,1115.01000976562,1115.01000976562,0.0112001661465178
"2010-07-27",2010-07-27,1117.35998535156,1113.83996582031,1113.83996582031,-0.00104935734662903
"2010-07-28",2010-07-28,1112.83996582031,1106.13000488281,1106.13000488281,-0.00692196471135043
"2010-07-29",2010-07-29,1108.06994628906,1101.53002929688,1101.53002929688,-0.00415862110749343
"2010-07-30",2010-07-30,1098.43994140625,1101.59997558594,1101.59997558594,6.34992121886224e-05
"2010-08-02",2010-08-02,1107.53002929688,1125.85998535156,1125.85998535156,0.0220225220618049
"2010-08-03",2010-08-03,1125.33996582031,1120.4599609375,1120.4599609375,-0.00479635521674238
"2010-08-04",2010-08-04,1121.06005859375,1127.23999023438,1127.23999023438,0.00605111251918555
"2010-08-05",2010-08-05,1125.78002929688,1125.81005859375,1125.81005859375,-0.00126852458483817
"2010-08-06",2010-08-06,1122.06994628906,1121.64001464844,1121.64001464844,-0.00370403862843549
"2010-08-09",2010-08-09,1122.80004882812,1127.7900390625,1127.7900390625,0.00548306438228319
"2010-08-10",2010-08-10,1122.92004394531,1121.06005859375,1121.06005859375,-0.00596740548829855
"2010-08-11",2010-08-11,1116.89001464844,1089.46997070312,1089.46997070312,-0.0281787649541733
"2010-08-12",2010-08-12,1081.47998046875,1083.60998535156,1083.60998535156,-0.00537874884957179
"2010-08-13",2010-08-13,1082.21997070312,1079.25,1079.25,-0.00402357435839606
"2010-08-16",2010-08-16,1077.48999023438,1079.38000488281,1079.38000488281,0.000120458543259261
"2010-08-17",2010-08-17,1081.16003417969,1092.5400390625,1092.5400390625,0.0121922160130401
"2010-08-18",2010-08-18,1092.07995605469,1094.16003417969,1094.16003417969,0.00148277871681257
"2010-08-19",2010-08-19,1092.43994140625,1075.63000488281,1075.63000488281,-0.0169353921894683
"2010-08-20",2010-08-20,1075.63000488281,1071.68994140625,1071.68994140625,-0.0036630286052608
"2010-08-23",2010-08-23,1073.35998535156,1067.35998535156,1067.35998535156,-0.00404030670382682
"2010-08-24",2010-08-24,1063.19995117188,1051.86999511719,1051.86999511719,-0.0145124329625989
"2010-08-25",2010-08-25,1048.97998046875,1055.32995605469,1055.32995605469,0.00328934274535952
"2010-08-26",2010-08-26,1056.28002929688,1047.21997070312,1047.21997070312,-0.00768478645473247
"2010-08-27",2010-08-27,1049.27001953125,1064.58996582031,1064.58996582031,0.0165867683993124
"2010-08-30",2010-08-30,1062.90002441406,1048.92004394531,1048.92004394531,-0.014719208688883
"2010-08-31",2010-08-31,1046.88000488281,1049.32995605469,1049.32995605469,0.000390794428747121
"2010-09-01",2010-09-01,1049.71997070312,1080.2900390625,1080.2900390625,0.0295046213339962
"2010-09-02",2010-09-02,1080.66003417969,1090.09997558594,1090.09997558594,0.00908083585770236
"2010-09-03",2010-09-03,1093.60998535156,1104.51000976562,1104.51000976562,0.0132190023873195
